KYTREASNOX,TIDXFAM,TTERMTYPE,MCALDT,TMNOMPRC,TMYTM
2000050,DISCBOND,5004,05/31/1985,67.78574258,9.713804418
2000050,DISCBOND,5004,06/28/1985,67.94957958,9.64029701
2000050,DISCBOND,5004,07/31/1985,66.99783123,10.00589529
2000050,DISCBOND,5004,08/30/1985,67.7265295,9.728978019
2000050,DISCBOND,5004,09/30/1985,67.96238837,9.655393652
2000050,DISCBOND,5004,10/31/1985,68.91081979,9.302553201
2000050,DISCBOND,5004,11/29/1985,69.77023354,8.986757417
2000050,DISCBOND,5004,12/31/1985,71.37786072,8.435339039
2000050,DISCBOND,5004,01/31/1986,71.26735217,8.462500389
2000050,DISCBOND,5004,02/28/1986,72.93872528,7.88336254
2000050,DISCBOND,5004,03/31/1986,74.72216714,7.284834726
2000050,DISCBOND,5004,04/30/1986,74.7578471,7.267922168
2000050,DISCBOND,5004,05/30/1986,72.47158806,8.03837829
2000050,DISCBOND,5004,06/30/1986,74.23760363,7.447484419
2000050,DISCBOND,5004,07/31/1986,75.05034585,7.170364444
2000050,DISCBOND,5004,08/29/1986,76.92675492,6.544463778
2000050,DISCBOND,5004,09/30/1986,75.21568914,7.12513922
2000050,DISCBOND,5004,10/31/1986,76.22483524,6.782426022
2000050,DISCBOND,5004,11/28/1986,76.67923274,6.624869118
2000050,DISCBOND,5004,12/31/1986,76.66775145,6.637679207
2000050,DISCBOND,5004,01/30/1987,76.5885293,6.658949883
2000050,DISCBOND,5004,02/27/1987,76.62899196,6.645763627
2000050,DISCBOND,5004,03/31/1987,76.05087737,6.853579223
2000050,DISCBOND,5004,04/30/1987,73.30530983,7.7581149
2000050,DISCBOND,5004,05/29/1987,72.53540002,8.010925893
2000050,DISCBOND,5004,06/30/1987,73.13915989,7.825516846
2000050,DISCBOND,5004,07/31/1987,72.64485398,7.984222321
2000050,DISCBOND,5004,08/31/1987,71.78872963,8.286067281
2000050,DISCBOND,5004,09/30/1987,69.71589618,9.012373059
2000050,DISCBOND,5004,10/30/1987,71.65545379,8.32112416
2000050,DISCBOND,5004,11/30/1987,71.83651491,8.269431875
2000050,DISCBOND,5004,12/31/1987,72.26250077,8.116062559
2000050,DISCBOND,5004,01/29/1988,73.8036065,7.578492449
2000050,DISCBOND,5004,02/29/1988,74.33820518,7.41362912
2000050,DISCBOND,5004,03/31/1988,73.23104667,7.783437057
2000050,DISCBOND,5004,04/29/1988,72.22625356,8.123037162
2000050,DISCBOND,5004,05/31/1988,71.13720215,8.519829672
2000050,DISCBOND,5004,06/30/1988,72.07199379,8.182012387
2000050,DISCBOND,5004,07/29/1988,71.10521588,8.507755634
2000050,DISCBOND,5004,08/31/1988,70.46372698,8.745812903
2000050,DISCBOND,5004,09/30/1988,71.42051647,8.408866003
2000050,DISCBOND,5004,10/31/1988,72.09392704,8.180009374
2000050,DISCBOND,5004,11/30/1988,70.50819681,8.730051114
2000050,DISCBOND,5004,12/30/1988,69.75827275,8.991037699
2000050,DISCBOND,5004,01/31/1989,70.11447754,8.882106257
2000050,DISCBOND,5004,02/28/1989,69.04577601,9.266359329
2000050,DISCBOND,5004,03/31/1989,68.80444833,9.341146846
2000050,DISCBOND,5004,04/28/1989,69.8218005,8.962182002
2000050,DISCBOND,5004,05/31/1989,70.9489411,8.592012551
2000050,DISCBOND,5004,06/30/1989,73.01657483,7.856711823
2000050,DISCBOND,5004,07/31/1989,74.26864138,7.437034438
2000050,DISCBOND,5004,08/31/1989,72.11718864,8.166351048
2000050,DISCBOND,5004,09/29/1989,71.83853855,8.257416127
2000050,DISCBOND,5004,10/31/1989,73.28862607,7.774444338
2000050,DISCBOND,5004,11/30/1989,73.52783266,7.682392655
2000050,DISCBOND,5004,12/29/1989,73.18132338,7.789742267
2000050,DISCBOND,5004,01/31/1990,71.9779432,8.214635182
2000050,DISCBOND,5004,02/28/1990,71.57270267,8.355687925
2000050,DISCBOND,5004,03/30/1990,71.03802074,8.537178981
2000050,DISCBOND,5004,04/30/1990,70.04692972,8.900118601
2000050,DISCBOND,5004,05/31/1990,71.28651736,8.455782905
2000050,DISCBOND,5004,06/29/1990,71.94634778,8.219977644
2000050,DISCBOND,5004,07/31/1990,72.7727117,7.951174936
2000050,DISCBOND,5004,08/31/1990,71.66370978,8.323941514
2000050,DISCBOND,5004,09/28/1990,71.82825019,8.255345247
2000050,DISCBOND,5004,10/31/1990,72.53209457,8.023030913
2000050,DISCBOND,5004,11/30/1990,73.31119689,7.756108633
2000050,DISCBOND,5004,12/31/1990,74.17199513,7.469588279
2000050,DISCBOND,5004,01/31/1991,74.25903808,7.43517485
2000050,DISCBOND,5004,02/28/1991,74.22188787,7.447676384
2000050,DISCBOND,5004,03/28/1991,73.91711757,7.535000174
